customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C2924,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,70.23,115.33834515022653,Yes
C2925,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),79.89,5549.944420729245,No
C2926,Female,0,No,Yes,11,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),96.67,1020.5544009497169,No
C2927,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.06,421.05506552880945,No
C2928,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),82.48,82.4831252539268,No
C2929,Female,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,22.84,312.77186806044983,Yes
C2930,Male,1,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),50.17,1818.350241498774,No
C2931,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,57.0,913.6815471149181,No
C2932,Female,0,Yes,No,56,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,58.47,3320.4539601543524,No
C2933,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,66.95,1553.1104501014065,No
C2934,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1149.0310538472409,No
C2935,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.91,4382.170200725863,No
C2936,Male,1,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),118.75,1494.1831497521268,Yes
C2937,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,47.31,1243.7282430113294,Yes
C2938,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.13,1400.7311125012977,No
C2939,Female,0,No,No,6,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,73.28,226.57407977108628,No
C2940,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.64,2877.69296066189,No
C2941,Male,1,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),18.25,658.4733699263821,No
C2942,Female,1,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,111.88,3475.6611646022634,No
C2943,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.26,51.26469985039057,Yes
C2944,Female,0,Yes,No,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.2,1065.7847705836414,No
C2945,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,59.46,423.515161417089,No
C2946,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,67.51,2576.165750194518,No
C2947,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.08,736.4268075415853,No
C2948,Female,0,No,Yes,7,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,80.78,566.3887359371398,Yes
C2949,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),52.86,3623.2626082173088,No
C2950,Female,0,No,No,34,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,22.27,816.0996858174923,Yes
C2951,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,118.75,8380.218873051119,No
C2952,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,45.31,209.2043495649291,Yes
C2953,Female,1,No,Yes,25,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,52.42,1179.147885444018,No
C2954,Male,1,No,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.79,482.42219663415153,No
C2955,Female,1,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.33,2148.5324237913633,Yes
C2956,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),27.87,128.81542066251563,Yes
C2957,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.98,561.2486533540821,No
C2958,Female,0,No,Yes,57,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,59.35,3400.042493497022,No
C2959,Male,0,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.95,813.641259611173,No
C2960,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,45.49,3360.7575683627247,No
C2961,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,82.66,620.4935836644889,No
C2962,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,74.21,5357.7254059930265,No
C2963,Male,1,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,88.77,2748.460987871141,No
C2964,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,31.05,1116.758008862442,No
C2965,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.21,960.5566479134394,No
C2966,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),115.78,6881.940936577244,No
C2967,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.73,892.6787467084912,No
C2968,Female,1,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),100.03,2632.365056442122,No
C2969,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),39.24,39.24389534716177,Yes
C2970,Male,1,Yes,Yes,23,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,82.5,1984.7528877739514,Yes
C2971,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.59,3363.5679221308787,No
C2972,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.57,583.6347089737936,No
C2973,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,37.97,1415.5431606502325,No
C2974,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,96.87,96.86763528268975,No
C2975,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.56,2015.2601463097858,Yes
C2976,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),56.3,3958.519661578542,No
C2977,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),51.44,345.026325092394,No
C2978,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),46.44,175.75779708078647,No
C2979,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.99,796.8765105189577,No
C2980,Female,1,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.61,145.76203629685503,No
C2981,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,613.0753360586472,No
C2982,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),81.99,448.5244257106361,Yes
C2983,Female,0,No,Yes,15,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.46,588.3964139190513,Yes
C2984,Female,1,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),71.54,71.54400366858857,No
C2985,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,68.06,117.55917151201574,No
C2986,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,27.56,474.5831399119396,Yes
C2987,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,86.92,1739.4438318762527,No
C2988,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,116.03,2326.7569247496926,Yes
C2989,Female,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.81,485.6619700559036,No
C2990,Female,1,Yes,No,24,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,18.25,405.8337348079262,No
C2991,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.8,3696.88996009578,No
C2992,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),31.81,456.57737458425004,No
C2993,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),18.25,1135.5012658552175,No
C2994,Male,1,No,No,26,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,49.11,1308.3924150298576,No
C2995,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,33.69,194.88901339048533,No
C2996,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,64.58,657.8734289254918,Yes
C2997,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,92.1,1519.251891951631,No
C2998,Male,1,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),60.22,1780.2667576300603,No
C2999,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,71.15,859.0616871107682,No
C3000,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.06,2321.6376205129427,Yes
C3001,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.1,2007.9673424993139,No
C3002,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),80.9,929.6367603883381,No
C3003,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),81.25,189.16943916782907,Yes
C3004,Female,0,No,Yes,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),42.85,42.8487559346751,No
C3005,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,73.37,1262.5937447874023,No
C3006,Female,0,No,Yes,16,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,111.9,1749.978172876921,Yes
C3007,Female,1,No,Yes,35,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),44.83,1521.483337437772,No
C3008,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,61.47,2037.9720899622662,No
C3009,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,65.55,258.85257304236507,No
C3010,Male,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,61.76,1180.1768529661215,Yes
C3011,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,23.96,237.91543536868897,No
C3012,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,39.08,765.0564855786918,No
C3013,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.85,2946.256011278187,No
C3014,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.87,505.13434626067595,Yes
C3015,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),68.11,2897.467882045266,Yes
C3016,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.92,4323.904934559416,No
C3017,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,86.09,1927.8581313716163,No
C3018,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,72.97,72.96739098534312,Yes
C3019,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),54.23,405.7829621000751,No
C3020,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.1,129.1260865654292,Yes
C3021,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.83,2095.811084128306,No
C3022,Male,0,No,No,41,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),39.5,1527.1323252268896,No
C3023,Female,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.66,2331.3786341660743,No
C3024,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),93.89,3313.633867232895,No
C3025,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),18.25,493.3631240701234,No
C3026,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,27.32,1128.0884634218526,No
C3027,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,18.25,244.17565665554451,No
C3028,Female,1,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.44,3845.6056103640367,No
C3029,Female,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,51.32,1517.8704663375165,Yes
C3030,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),52.87,171.61565354218644,No
C3031,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),90.12,6876.459584316127,No
C3032,Male,1,Yes,No,71,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),57.74,4264.058399692835,No
C3033,Female,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,77.53,1306.4843764647273,No
C3034,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,25.52,1334.3421087941206,No
C3035,Male,0,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,48.95,502.59240403620277,No
C3036,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,1312.8243469032107,Yes
C3037,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,34.31,294.15408024372186,No
C3038,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),70.77,1521.0999123363113,No
C3039,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.89,195.9011655298439,No
C3040,Female,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),52.75,338.5240856625666,No
C3041,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,79.1,1783.9106000116644,No
C3042,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,37.38,439.10832471840735,Yes
C3043,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.32,71.32253043338038,No
C3044,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,73.46,577.6522485241892,No
C3045,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),88.83,935.5809022665903,No
C3046,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,18.64,489.78485364510334,Yes
C3047,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),49.12,466.68115940705945,No
C3048,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),57.03,395.38074847555544,No
C3049,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,39.01,244.30960052254738,No
C3050,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),76.42,958.5023454296982,No
C3051,Male,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,37.56,2158.623381690549,No
C3052,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),91.29,358.5035879983709,No
C3053,Male,0,No,No,27,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.25,270.0065920635466,No
